"Emission magnitude [kgh]","Log emission magnitude [log(kgh)]","Cumulative emissions [kgh]","Cumulative aerial emissions [kgh]","Cumulative partial emissions [kgh]","Cumulative simulated emissions [kgh]","Cumulative fraction of sites Rutherford","Emission magnitude Rutherford [kgh]","Log emission magnitude Rutherford [kgh]","Cumulative emissions fraction Rutherford [%]","Cumulative emissions fraction partial [%]","Cumulative emissions fraction aerial [%]","Cumulative emissions fraction [%]","Log cumulative emissions fraction","Cumulative fraction of sites","Log cumulative fraction of sites","Fraction of sites emitting at or above this level","Fraction of aerial detect sites at or above this level","Cumulative fraction missed partial detect sites","Partial detection correction [%]"
1.69756958333333,0.22929527731732,18445.65765284250700,15089.35977058481500,772.13927915616590,2707.10867166666600,,1.54681458333333,0.18893758325127,0.14075876718719,0.04016313854280,0.77898416392865,0.95367040940824,,0.88688666956137,-0.94565343062595,0.11418359991623,0.01736864958749,0.00188513171226,0.00000000000000
1.70237458333333,0.23052202977771,18443.95527825917000,15089.35977058481500,772.13927915616590,2705.55878458333400,,1.54988708333333,0.18979559102602,0.14067815905944,0.04016313854280,0.77898416392865,0.95358186983290,,0.88710377768121,-0.94648621032869,0.11396670069976,0.01736864958749,0.00188513171226,0.00000000000000
1.70652166666667,0.23157876757951,18442.24875659250000,15089.35977058481500,772.13927915616590,2704.00502166666700,,1.55376291666667,0.19087747957146,0.14059734744790,0.04016313854280,0.77898416392865,0.95349311349616,,0.88732088580106,-0.94732058999341,0.11374980148328,0.01736864958749,0.00188513171226,0.00000000000000
1.71064000000000,0.23263568599615,18440.53811659250300,15089.35977058481500,772.13927915616590,2702.44778083333270,,1.55724083333333,0.19183736743681,0.14051635484180,0.04016313854280,0.77898416392865,0.95340414254666,,0.88753799392090,-0.94815657577975,0.11353290226681,0.01736864958749,0.00188513171226,0.00000000000000
1.71481000000000,0.23369841015414,18438.82330659251000,15089.35977058481500,772.13927915616590,2700.88589916666660,,1.56188166666667,0.19312838126154,0.14043511757529,0.04016313854280,0.77898416392865,0.95331495481526,,0.88775510204074,-0.94899417388298,0.11331600305033,0.01736864958749,0.00188513171226,0.00000000000000
1.71850541666667,0.23463042323831,18437.10480117584700,15089.35977058481500,772.13927915616590,2699.31999916666650,,1.56590000000000,0.19423519915715,0.14035367246006,0.04016313854280,0.77898416392865,0.95322557549481,,0.88797221016059,-0.94983339053427,0.11309910383386,0.01736864958749,0.00188513171226,0.00000000000000
1.72277208333333,0.23570627464092,18435.38202909251000,15089.35977058481500,772.13927915616590,2697.75083708333250,,1.56916208333333,0.19513168009380,0.14027205924151,0.04016313854280,0.77898416392865,0.95313597455310,,0.88818931828043,-0.95067423200100,0.11288220461738,0.01736864958749,0.00188513171226,0.00000000000000
1.72691833333333,0.23674527294587,18433.65511075918000,15089.35977058481500,772.13927915616590,2696.17787500000000,,1.57296208333333,0.19618531184337,0.14019024700806,0.04016313854280,0.77898416392865,0.95304615802943,,0.88840642640027,-0.95151670458702,0.11266530540091,0.01736864958749,0.00188513171226,0.00000000000000
1.73101083333333,0.23777308047001,18431.92409992583300,15089.35977058481500,772.13927915616590,2694.60121249999930,,1.57666250000000,0.19720031260074,0.14010824281758,0.04016313854280,0.77898416392865,0.95295612491765,,0.88862353452012,-0.95236081463293,0.11244840618443,0.01736864958749,0.00188513171226,0.00000000000000
1.73522333333333,0.23883938697182,18430.18887659250000,15089.35977058481500,772.13927915616590,2693.02114666666800,,1.58006583333333,0.19814036167878,0.14002606005806,0.04016313854280,0.77898416392865,0.95286587234668,,0.88884064263996,-0.95320656851639,0.11223150696796,0.01736864958749,0.00188513171226,0.00000000000000
1.73920250000000,0.23983232466776,18428.44967409250200,15089.35977058481500,772.13927915616590,2691.43758291666750,,1.58356375000000,0.19910573969724,0.13994369635861,0.04016313854280,0.77898416392865,0.95277541459728,,0.88905775075980,-0.95405397265238,0.11201460775148,0.01736864958749,0.00188513171226,0.00000000000000
1.74367458333333,0.24094359807472,18426.70599950917700,15089.35977058481500,772.13927915616590,2689.85050249999900,,1.58708041666667,0.20007693229939,0.13986114934425,0.04016313854280,0.77898416392865,0.95268472340050,,0.88927485887965,-0.95490303349350,0.11179770853501,0.01736864958749,0.00188513171226,0.00000000000000
1.74848958333333,0.24214916168228,18424.95750992584000,15089.35977058481500,772.13927915616590,2688.25956874999970,,1.59093375000000,0.20112469822085,0.13977840205923,0.04016313854280,0.77898416392865,0.95259378076050,,0.88949196699949,-0.95575375753027,0.11158080931853,0.01736864958749,0.00188513171226,0.00000000000000
1.75261208333333,0.24317640877245,18423.20489784249700,15089.35977058481500,772.13927915616590,2686.66477374999840,,1.59479500000000,0.20217817743718,0.13969545317950,0.04016313854280,0.77898416392865,0.95250262299559,,0.88970907511934,-0.95660615129145,0.11136391010206,0.01736864958749,0.00188513171226,0.00000000000000
1.75812833333333,0.24454172105429,18421.44676950917000,15089.35977058481500,772.13927915616590,2685.06630208333350,,1.59847166666667,0.20317385782553,0.13961231034919,0.04016313854280,0.77898416392865,0.95241117936378,,0.88992618323918,-0.95746022134429,0.11114701088558,0.01736864958749,0.00188513171226,0.00000000000000
1.76247125000000,0.24561695807677,18419.68429825916000,15089.35977058481500,772.13927915616590,2683.46457166666550,,1.60173041666667,0.20405876647763,0.13952899723347,0.04016313854280,0.77898416392865,0.95231951253146,,0.89014329135902,-0.95831597429487,0.11093011166911,0.01736864958749,0.00188513171226,0.00000000000000
1.76683083333333,0.24668134956836,18417.91746742584300,15089.35977058481500,772.13927915616590,2681.85902958333300,,1.60554208333333,0.20508613445547,0.13944548337178,0.04016313854280,0.77898416392865,0.95222761752965,,0.89036039947887,-0.95917341678841,0.11071321245263,0.01736864958749,0.00188513171226,0.00000000000000
1.77100125000000,0.24770206329914,18416.14646617583600,15089.35977058481500,772.13927915616590,2680.24903208333300,,1.60999750000000,0.20629725476154,0.13936173391665,0.04016313854280,0.77898416392865,0.95213550514568,,0.89057750759871,-0.96003255550955,0.11049631323616,0.01736864958749,0.00188513171226,0.00000000000000
1.77474458333333,0.24861974127014,18414.37172159250600,15089.35977058481500,772.13927915616590,2678.63556958333360,,1.61346250000000,0.20724216099270,0.13927780331016,0.04016313854280,0.77898416392865,0.95204319664312,,0.89079461571855,-0.96089339718268,0.11027941401968,0.01736864958749,0.00188513171226,0.00000000000000
1.77924916666667,0.24972073397859,18412.59247242584000,15089.35977058481500,772.13927915616590,2677.01785624999960,,1.61771333333333,0.20838892826782,0.13919365197092,0.04016313854280,0.77898416392865,0.95195065613698,,0.89101172383840,-0.96175594857228,0.11006251480321,0.01736864958749,0.00188513171226,0.00000000000000
1.78397875000000,0.25086777415299,18410.80849367583500,15089.35977058481500,772.13927915616590,2675.39594791666740,,1.62190833333333,0.20951494236530,0.13910928234970,0.04016313854280,0.77898416392865,0.95185787131331,,0.89122883195824,-0.96262021648319,0.10984561558673,0.01736864958749,0.00188513171226,0.00000000000000
1.78825791666667,0.25191115369699,18409.02023575917000,15089.35977058481500,772.13927915616590,2673.77047541666520,,1.62547250000000,0.21047250832208,0.13902472717119,0.04016313854280,0.77898416392865,0.95176486327473,,0.89144594007809,-0.96348620776096,0.10962871637026,0.01736864958749,0.00188513171226,0.00000000000000
1.79278416666667,0.25301114144180,18407.22745159250600,15089.35977058481500,772.13927915616590,2672.14108374999930,,1.62939166666667,0.21151006599891,0.13893997045419,0.04016313854280,0.77898416392865,0.95167161874656,,0.89166304819793,-0.96435392929219,0.10941181715378,0.01736864958749,0.00188513171226,0.00000000000000
1.79766708333333,0.25419781463166,18405.42978450917500,15089.35977058481500,772.13927915616590,2670.50836249999900,,1.63272125000000,0.21239281893081,0.13885504135948,0.04016313854280,0.77898416392865,0.95157812143274,,0.89188015631777,-0.96522338800482,0.10919491793731,0.01736864958749,0.00188513171226,0.00000000000000
1.80211083333333,0.25527046471126,18403.62767367584500,15089.35977058481500,772.13927915616590,2668.87122124999860,,1.63714125000000,0.21355836923007,0.13876988184725,0.04016313854280,0.77898416392865,0.95148439185526,,0.89209726443762,-0.96609459086849,0.10897801872083,0.01736864958749,0.00188513171226,0.00000000000000
1.80621333333333,0.25625712256872,18401.82146034250000,15089.35977058481500,772.13927915616590,2667.22980041666640,,1.64142083333333,0.21469264288133,0.13868450035866,0.04016313854280,0.77898416392865,0.95139045020674,,0.89231437255746,-0.96696754489488,0.10876111950436,0.01736864958749,0.00188513171226,0.00000000000000
1.81101125000000,0.25741177541154,18400.01044909250800,15089.35977058481500,772.13927915616590,2665.58495041666630,,1.64485000000000,0.21559226676643,0.13859893789797,0.04016313854280,0.77898416392865,0.95129625883226,,0.89253148067730,-0.96784225713801,0.10854422028788,0.01736864958749,0.00188513171226,0.00000000000000
1.81606750000000,0.25863001419691,18398.19438159250800,15089.35977058481500,772.13927915616590,2663.93563833333250,,1.64931208333333,0.21677049192703,0.13851314102563,0.04016313854280,0.77898416392865,0.95120180348509,,0.89274858879715,-0.96871873469464,0.10832732107141,0.01736864958749,0.00188513171226,0.00000000000000
